"replication","data_seed","forest_seed","cell_id","panel","multiplicity","trees","mtry_rule","actual_mtry","n_train","noise_sd","method","metric","value"
17,20270827,20290827,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_wrong_sign_true_margin_025",4.44010301038984e-05
17,20270827,20290827,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0178048130716633
17,20270827,20290827,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","mean_absolute_prediction_change",0.2598710963809
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_correlation",0.821898224327046
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_rank_correlation",0.787332942379703
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","sign_reversal",0.377
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","positive_to_negative",0.134033333333333
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","negative_to_positive",0.242966666666667
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_010",0.241833333333333
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_025",0.00146666666666667
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_010",0.32326337833623
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_025",0.0029023746701847
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_010",0.293762346148002
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_025",0.178536542047775
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_wrong_sign_true_margin_010",0.142759459048777
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x2_wrong_sign_true_margin_010",0.15237046041635
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_wrong_sign_true_margin_025",0.00124322884290916
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x2_wrong_sign_true_margin_025",0.177293313204866
17,20270827,20290827,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","mean_absolute_prediction_change",0.294762055159612
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","cate_correlation",0.580600232628738
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","cate_rank_correlation",0.746375860699973
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","sign_reversal",0.3928
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","positive_to_negative",0.204966666666667
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","negative_to_positive",0.187833333333333
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","strong_reversal_010",0.212733333333333
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","strong_reversal_025",0.0162666666666667
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_estimated_margin_010",0.290156853830416
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_estimated_margin_025",0.0349269968508445
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_true_margin_010",0.342349187053639
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_true_margin_025",0.27426516295178
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_wrong_sign_true_margin_010",0.122397811882693
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x2_wrong_sign_true_margin_010",0.220635161829509
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_wrong_sign_true_margin_025",0.0171831986502087
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x2_wrong_sign_true_margin_025",0.257881182843442
17,20270827,20290827,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","mean_absolute_prediction_change",0.368442022132971
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","cate_correlation",1
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","cate_rank_correlation",1
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","sign_reversal",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","positive_to_negative",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","negative_to_positive",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","strong_reversal_010",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","strong_reversal_025",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_estimated_margin_010",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_estimated_margin_025",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_true_margin_010",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_true_margin_025",0
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_wrong_sign_true_margin_010",0.00303905181583346
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x2_wrong_sign_true_margin_010",0.00303905181583346
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_wrong_sign_true_margin_025",0.00248645768581831
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x2_wrong_sign_true_margin_025",0.00248645768581831
17,20270827,20290827,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","mean_absolute_prediction_change",0
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.938265321649701
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.920757196331952
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.228633333333333
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0047
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.223933333333333
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.0362333333333333
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.0472095548317047
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.132326583533539
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.00646398002853067
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.128398733935858
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0070548754909812
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000757845934379458
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.00713266761768902
18,20270828,20290828,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.140683878614345
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.886699963763591
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.832912410861458
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2538
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0120333333333333
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.241766666666667
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.147633333333333
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.184173320026613
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.15223277275674
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0163605563480742
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.13938145902452
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0151393814590245
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00124821683309558
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0176087731811698
18,20270828,20290828,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.202718245832023
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.821334157836537
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.814962321495736
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.289766666666667
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0448666666666667
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2449
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.242033333333333
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0017
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.307239876443956
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0033307210031348
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.191892613354689
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0603156205420827
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.141021240895397
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0523204820196011
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000847004279600571
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0611626248216833
18,20270828,20290828,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.262038264747756
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.763783934325627
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.803626509950252
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.372866666666667
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.126833333333333
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.246033333333333
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.2578
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0356333333333333
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.330639989739643
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0658210701311496
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.286275407085383
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.170069543509272
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.141364451054418
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.145978720970141
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000668687589158345
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.17064907275321
18,20270828,20290828,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.309402108743057
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.700045978873787
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.793513117394126
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.449866666666667
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.202266666666667
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2476
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.277
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.100666666666667
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.34918900747962
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.167359379329454
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.373450787476643
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.271219686162625
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.141974602448232
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.232467681043359
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000624108416547789
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.271754636233952
18,20270828,20290828,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.350438155685364
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.757531943988145
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.798326114976807
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.3931
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.147566666666667
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.245533333333333
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.260333333333333
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0295
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.33294965255574
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0552089831565814
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.309689966823018
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.197708630527817
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.140983106433284
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.169393280707776
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00049037089871612
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.198020684736091
18,20270828,20290828,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.313862793495391
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.760834805597808
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.804515748548129
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.383166666666667
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.136766666666667
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2464
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.258866666666667
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0352666666666667
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.331781091126586
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0652522511409893
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.297792014643633
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.183264978601997
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.141593257827098
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.157342790679937
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000668687589158345
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.183933666191156
18,20270828,20290828,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.309904406878577
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_correlation",0.993192308275963
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_rank_correlation",0.991215662043573
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","sign_reversal",0.125266666666667
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","positive_to_negative",0.00266666666666667
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","negative_to_positive",0.1226
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","strong_reversal_010",0
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","strong_reversal_025",0
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_estimated_margin_010",0
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_estimated_margin_025",0
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_true_margin_010",0.0734088395683179
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_true_margin_025",0.00361091298145506
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.0768790756206384
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.00964801891469321
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.0024518544935806
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.00606276747503566
18,20270828,20290828,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","mean_absolute_prediction_change",0.0746286578419831
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","cate_correlation",0.875687418176508
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","cate_rank_correlation",0.792926999642808
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","sign_reversal",0.2565
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","positive_to_negative",0.0101
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","negative_to_positive",0.2464
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","strong_reversal_010",0.226866666666667
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","strong_reversal_025",0.00213333333333333
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_estimated_margin_010",0.271285076530612
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_estimated_margin_025",0.00422972705042628
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_true_margin_010",0.152537848453648
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_true_margin_025",0.0135074893009986
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_wrong_sign_true_margin_010",0.14250848491782
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0130801205049003
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_wrong_sign_true_margin_025",0.000267475035663338
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0137749643366619
18,20270828,20290828,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","mean_absolute_prediction_change",0.254347752537511
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_correlation",0.830222869781282
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_rank_correlation",0.792650775642056
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","sign_reversal",0.291133333333333
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","positive_to_negative",0.0429333333333333
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","negative_to_positive",0.2482
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_010",0.248433333333333
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_025",0.00346666666666667
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_010",0.324834379358438
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_025",0.00679649718990982
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_010",0.191358730885101
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_025",0.0574179743223966
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_wrong_sign_true_margin_010",0.142355947069367
18,20270828,20290828,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x2_wrong_sign_true_margin_010",0.0490790527399611
