"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"simulation","routine_bundle",15,17,"x17",9,TRUE,"x17"
"simulation","routine_bundle",15,18,"x18",6,TRUE,"x18"
"simulation","routine_bundle",15,19,"x19",16,TRUE,"x19"
"simulation","routine_bundle",15,20,"x20",19,TRUE,"x20"
"simulation","routine_bundle",15,21,"x01__admin_alias",15,FALSE,"x01"
"simulation","routine_bundle",15,22,"x08__admin_alias",2,FALSE,"x08"
"simulation","routine_bundle",15,23,"x20__admin_alias",19,FALSE,"x20"
"simulation","routine_bundle",15,24,"x02__standardized",5,FALSE,"x02"
"simulation","routine_bundle",15,25,"x05__standardized",8,FALSE,"x05"
"simulation","routine_bundle",15,26,"x06__standardized",20,FALSE,"x06"
"simulation","routine_bundle",15,27,"x03__complement",12,FALSE,"x03"
"simulation","routine_bundle",15,28,"x07__complement",10,FALSE,"x07"
"simulation","routine_bundle",15,29,"x09__complement",18,FALSE,"x09"
"simulation","routine_bundle",15,30,"x01__log",15,FALSE,"x01"
"simulation","routine_bundle",15,31,"x01__rank",15,FALSE,"x01"
"simulation","routine_bundle",15,32,"x02__log",5,FALSE,"x02"
"simulation","routine_bundle",15,33,"x02__rank",5,FALSE,"x02"
"simulation","routine_bundle",15,34,"x03__log",12,FALSE,"x03"
"simulation","routine_bundle",15,35,"x03__rank",12,FALSE,"x03"
"simulation","canonical",16,1,"x01",19,TRUE,"x01"
"simulation","canonical",16,2,"x02",4,TRUE,"x02"
"simulation","canonical",16,3,"x03",17,TRUE,"x03"
"simulation","canonical",16,4,"x04",12,TRUE,"x04"
"simulation","canonical",16,5,"x05",11,TRUE,"x05"
"simulation","canonical",16,6,"x06",15,TRUE,"x06"
"simulation","canonical",16,7,"x07",2,TRUE,"x07"
"simulation","canonical",16,8,"x08",18,TRUE,"x08"
"simulation","canonical",16,9,"x09",6,TRUE,"x09"
"simulation","canonical",16,10,"x10",16,TRUE,"x10"
"simulation","canonical",16,11,"x11",3,TRUE,"x11"
"simulation","canonical",16,12,"x12",9,TRUE,"x12"
"simulation","canonical",16,13,"x13",1,TRUE,"x13"
"simulation","canonical",16,14,"x14",10,TRUE,"x14"
"simulation","canonical",16,15,"x15",8,TRUE,"x15"
"simulation","canonical",16,16,"x16",14,TRUE,"x16"
"simulation","canonical",16,17,"x17",7,TRUE,"x17"
"simulation","canonical",16,18,"x18",13,TRUE,"x18"
"simulation","canonical",16,19,"x19",5,TRUE,"x19"
"simulation","canonical",16,20,"x20",20,TRUE,"x20"
"simulation","administrative_aliases",16,1,"x01",19,TRUE,"x01"
"simulation","administrative_aliases",16,2,"x02",4,TRUE,"x02"
"simulation","administrative_aliases",16,3,"x03",17,TRUE,"x03"
"simulation","administrative_aliases",16,4,"x04",12,TRUE,"x04"
"simulation","administrative_aliases",16,5,"x05",11,TRUE,"x05"
"simulation","administrative_aliases",16,6,"x06",15,TRUE,"x06"
"simulation","administrative_aliases",16,7,"x07",2,TRUE,"x07"
"simulation","administrative_aliases",16,8,"x08",18,TRUE,"x08"
"simulation","administrative_aliases",16,9,"x09",6,TRUE,"x09"
"simulation","administrative_aliases",16,10,"x10",16,TRUE,"x10"
"simulation","administrative_aliases",16,11,"x11",3,TRUE,"x11"
"simulation","administrative_aliases",16,12,"x12",9,TRUE,"x12"
"simulation","administrative_aliases",16,13,"x13",1,TRUE,"x13"
"simulation","administrative_aliases",16,14,"x14",10,TRUE,"x14"
"simulation","administrative_aliases",16,15,"x15",8,TRUE,"x15"
"simulation","administrative_aliases",16,16,"x16",14,TRUE,"x16"
"simulation","administrative_aliases",16,17,"x17",7,TRUE,"x17"
"simulation","administrative_aliases",16,18,"x18",13,TRUE,"x18"
"simulation","administrative_aliases",16,19,"x19",5,TRUE,"x19"
"simulation","administrative_aliases",16,20,"x20",20,TRUE,"x20"
"simulation","administrative_aliases",16,21,"x01__admin_alias",19,FALSE,"x01"
"simulation","administrative_aliases",16,22,"x08__admin_alias",18,FALSE,"x08"
"simulation","administrative_aliases",16,23,"x20__admin_alias",20,FALSE,"x20"
"simulation","unit_recodings",16,1,"x01",19,TRUE,"x01"
"simulation","unit_recodings",16,2,"x02",4,TRUE,"x02"
"simulation","unit_recodings",16,3,"x03",17,TRUE,"x03"
"simulation","unit_recodings",16,4,"x04",12,TRUE,"x04"
"simulation","unit_recodings",16,5,"x05",11,TRUE,"x05"
"simulation","unit_recodings",16,6,"x06",15,TRUE,"x06"
"simulation","unit_recodings",16,7,"x07",2,TRUE,"x07"
"simulation","unit_recodings",16,8,"x08",18,TRUE,"x08"
"simulation","unit_recodings",16,9,"x09",6,TRUE,"x09"
"simulation","unit_recodings",16,10,"x10",16,TRUE,"x10"
"simulation","unit_recodings",16,11,"x11",3,TRUE,"x11"
"simulation","unit_recodings",16,12,"x12",9,TRUE,"x12"
"simulation","unit_recodings",16,13,"x13",1,TRUE,"x13"
"simulation","unit_recodings",16,14,"x14",10,TRUE,"x14"
"simulation","unit_recodings",16,15,"x15",8,TRUE,"x15"
"simulation","unit_recodings",16,16,"x16",14,TRUE,"x16"
"simulation","unit_recodings",16,17,"x17",7,TRUE,"x17"
"simulation","unit_recodings",16,18,"x18",13,TRUE,"x18"
"simulation","unit_recodings",16,19,"x19",5,TRUE,"x19"
"simulation","unit_recodings",16,20,"x20",20,TRUE,"x20"
"simulation","unit_recodings",16,21,"x02__standardized",4,FALSE,"x02"
"simulation","unit_recodings",16,22,"x05__standardized",11,FALSE,"x05"
"simulation","unit_recodings",16,23,"x06__standardized",15,FALSE,"x06"
"simulation","complements",16,1,"x01",19,TRUE,"x01"
"simulation","complements",16,2,"x02",4,TRUE,"x02"
"simulation","complements",16,3,"x03",17,TRUE,"x03"
"simulation","complements",16,4,"x04",12,TRUE,"x04"
"simulation","complements",16,5,"x05",11,TRUE,"x05"
"simulation","complements",16,6,"x06",15,TRUE,"x06"
"simulation","complements",16,7,"x07",2,TRUE,"x07"
"simulation","complements",16,8,"x08",18,TRUE,"x08"
"simulation","complements",16,9,"x09",6,TRUE,"x09"
"simulation","complements",16,10,"x10",16,TRUE,"x10"
"simulation","complements",16,11,"x11",3,TRUE,"x11"
"simulation","complements",16,12,"x12",9,TRUE,"x12"
"simulation","complements",16,13,"x13",1,TRUE,"x13"
"simulation","complements",16,14,"x14",10,TRUE,"x14"
"simulation","complements",16,15,"x15",8,TRUE,"x15"
"simulation","complements",16,16,"x16",14,TRUE,"x16"
"simulation","complements",16,17,"x17",7,TRUE,"x17"
"simulation","complements",16,18,"x18",13,TRUE,"x18"
"simulation","complements",16,19,"x19",5,TRUE,"x19"
"simulation","complements",16,20,"x20",20,TRUE,"x20"
"simulation","complements",16,21,"x03__complement",17,FALSE,"x03"
"simulation","complements",16,22,"x07__complement",2,FALSE,"x07"
"simulation","complements",16,23,"x09__complement",6,FALSE,"x09"
"simulation","raw_log_rank",16,1,"x01",19,TRUE,"x01"
"simulation","raw_log_rank",16,2,"x02",4,TRUE,"x02"
"simulation","raw_log_rank",16,3,"x03",17,TRUE,"x03"
"simulation","raw_log_rank",16,4,"x04",12,TRUE,"x04"
"simulation","raw_log_rank",16,5,"x05",11,TRUE,"x05"
"simulation","raw_log_rank",16,6,"x06",15,TRUE,"x06"
"simulation","raw_log_rank",16,7,"x07",2,TRUE,"x07"
"simulation","raw_log_rank",16,8,"x08",18,TRUE,"x08"
"simulation","raw_log_rank",16,9,"x09",6,TRUE,"x09"
"simulation","raw_log_rank",16,10,"x10",16,TRUE,"x10"
"simulation","raw_log_rank",16,11,"x11",3,TRUE,"x11"
"simulation","raw_log_rank",16,12,"x12",9,TRUE,"x12"
"simulation","raw_log_rank",16,13,"x13",1,TRUE,"x13"
"simulation","raw_log_rank",16,14,"x14",10,TRUE,"x14"
"simulation","raw_log_rank",16,15,"x15",8,TRUE,"x15"
"simulation","raw_log_rank",16,16,"x16",14,TRUE,"x16"
"simulation","raw_log_rank",16,17,"x17",7,TRUE,"x17"
"simulation","raw_log_rank",16,18,"x18",13,TRUE,"x18"
"simulation","raw_log_rank",16,19,"x19",5,TRUE,"x19"
"simulation","raw_log_rank",16,20,"x20",20,TRUE,"x20"
"simulation","raw_log_rank",16,21,"x01__log",19,FALSE,"x01"
"simulation","raw_log_rank",16,22,"x01__rank",19,FALSE,"x01"
"simulation","raw_log_rank",16,23,"x02__log",4,FALSE,"x02"
"simulation","raw_log_rank",16,24,"x02__rank",4,FALSE,"x02"
"simulation","raw_log_rank",16,25,"x03__log",17,FALSE,"x03"
"simulation","raw_log_rank",16,26,"x03__rank",17,FALSE,"x03"
"simulation","routine_bundle",16,1,"x01",19,TRUE,"x01"
"simulation","routine_bundle",16,2,"x02",4,TRUE,"x02"
"simulation","routine_bundle",16,3,"x03",17,TRUE,"x03"
"simulation","routine_bundle",16,4,"x04",12,TRUE,"x04"
"simulation","routine_bundle",16,5,"x05",11,TRUE,"x05"
"simulation","routine_bundle",16,6,"x06",15,TRUE,"x06"
"simulation","routine_bundle",16,7,"x07",2,TRUE,"x07"
"simulation","routine_bundle",16,8,"x08",18,TRUE,"x08"
"simulation","routine_bundle",16,9,"x09",6,TRUE,"x09"
"simulation","routine_bundle",16,10,"x10",16,TRUE,"x10"
"simulation","routine_bundle",16,11,"x11",3,TRUE,"x11"
"simulation","routine_bundle",16,12,"x12",9,TRUE,"x12"
"simulation","routine_bundle",16,13,"x13",1,TRUE,"x13"
"simulation","routine_bundle",16,14,"x14",10,TRUE,"x14"
"simulation","routine_bundle",16,15,"x15",8,TRUE,"x15"
"simulation","routine_bundle",16,16,"x16",14,TRUE,"x16"
"simulation","routine_bundle",16,17,"x17",7,TRUE,"x17"
"simulation","routine_bundle",16,18,"x18",13,TRUE,"x18"
"simulation","routine_bundle",16,19,"x19",5,TRUE,"x19"
"simulation","routine_bundle",16,20,"x20",20,TRUE,"x20"
"simulation","routine_bundle",16,21,"x01__admin_alias",19,FALSE,"x01"
"simulation","routine_bundle",16,22,"x08__admin_alias",18,FALSE,"x08"
"simulation","routine_bundle",16,23,"x20__admin_alias",20,FALSE,"x20"
"simulation","routine_bundle",16,24,"x02__standardized",4,FALSE,"x02"
"simulation","routine_bundle",16,25,"x05__standardized",11,FALSE,"x05"
"simulation","routine_bundle",16,26,"x06__standardized",15,FALSE,"x06"
"simulation","routine_bundle",16,27,"x03__complement",17,FALSE,"x03"
"simulation","routine_bundle",16,28,"x07__complement",2,FALSE,"x07"
"simulation","routine_bundle",16,29,"x09__complement",6,FALSE,"x09"
"simulation","routine_bundle",16,30,"x01__log",19,FALSE,"x01"
"simulation","routine_bundle",16,31,"x01__rank",19,FALSE,"x01"
"simulation","routine_bundle",16,32,"x02__log",4,FALSE,"x02"
"simulation","routine_bundle",16,33,"x02__rank",4,FALSE,"x02"
"simulation","routine_bundle",16,34,"x03__log",17,FALSE,"x03"
"simulation","routine_bundle",16,35,"x03__rank",17,FALSE,"x03"
"simulation","canonical",17,1,"x01",4,TRUE,"x01"
"simulation","canonical",17,2,"x02",13,TRUE,"x02"
"simulation","canonical",17,3,"x03",14,TRUE,"x03"
"simulation","canonical",17,4,"x04",2,TRUE,"x04"
"simulation","canonical",17,5,"x05",7,TRUE,"x05"
"simulation","canonical",17,6,"x06",9,TRUE,"x06"
"simulation","canonical",17,7,"x07",17,TRUE,"x07"
"simulation","canonical",17,8,"x08",20,TRUE,"x08"
"simulation","canonical",17,9,"x09",1,TRUE,"x09"
"simulation","canonical",17,10,"x10",12,TRUE,"x10"
"simulation","canonical",17,11,"x11",5,TRUE,"x11"
"simulation","canonical",17,12,"x12",16,TRUE,"x12"
"simulation","canonical",17,13,"x13",8,TRUE,"x13"
"simulation","canonical",17,14,"x14",10,TRUE,"x14"
"simulation","canonical",17,15,"x15",6,TRUE,"x15"
"simulation","canonical",17,16,"x16",18,TRUE,"x16"
"simulation","canonical",17,17,"x17",3,TRUE,"x17"
"simulation","canonical",17,18,"x18",19,TRUE,"x18"
"simulation","canonical",17,19,"x19",11,TRUE,"x19"
"simulation","canonical",17,20,"x20",15,TRUE,"x20"
"simulation","administrative_aliases",17,1,"x01",4,TRUE,"x01"
"simulation","administrative_aliases",17,2,"x02",13,TRUE,"x02"
"simulation","administrative_aliases",17,3,"x03",14,TRUE,"x03"
"simulation","administrative_aliases",17,4,"x04",2,TRUE,"x04"
"simulation","administrative_aliases",17,5,"x05",7,TRUE,"x05"
"simulation","administrative_aliases",17,6,"x06",9,TRUE,"x06"
"simulation","administrative_aliases",17,7,"x07",17,TRUE,"x07"
"simulation","administrative_aliases",17,8,"x08",20,TRUE,"x08"
"simulation","administrative_aliases",17,9,"x09",1,TRUE,"x09"
"simulation","administrative_aliases",17,10,"x10",12,TRUE,"x10"
"simulation","administrative_aliases",17,11,"x11",5,TRUE,"x11"
"simulation","administrative_aliases",17,12,"x12",16,TRUE,"x12"
"simulation","administrative_aliases",17,13,"x13",8,TRUE,"x13"
"simulation","administrative_aliases",17,14,"x14",10,TRUE,"x14"
"simulation","administrative_aliases",17,15,"x15",6,TRUE,"x15"
"simulation","administrative_aliases",17,16,"x16",18,TRUE,"x16"
"simulation","administrative_aliases",17,17,"x17",3,TRUE,"x17"
"simulation","administrative_aliases",17,18,"x18",19,TRUE,"x18"
"simulation","administrative_aliases",17,19,"x19",11,TRUE,"x19"
"simulation","administrative_aliases",17,20,"x20",15,TRUE,"x20"
"simulation","administrative_aliases",17,21,"x01__admin_alias",4,FALSE,"x01"
"simulation","administrative_aliases",17,22,"x08__admin_alias",20,FALSE,"x08"
"simulation","administrative_aliases",17,23,"x20__admin_alias",15,FALSE,"x20"
"simulation","unit_recodings",17,1,"x01",4,TRUE,"x01"
"simulation","unit_recodings",17,2,"x02",13,TRUE,"x02"
"simulation","unit_recodings",17,3,"x03",14,TRUE,"x03"
"simulation","unit_recodings",17,4,"x04",2,TRUE,"x04"
"simulation","unit_recodings",17,5,"x05",7,TRUE,"x05"
"simulation","unit_recodings",17,6,"x06",9,TRUE,"x06"
"simulation","unit_recodings",17,7,"x07",17,TRUE,"x07"
"simulation","unit_recodings",17,8,"x08",20,TRUE,"x08"
"simulation","unit_recodings",17,9,"x09",1,TRUE,"x09"
"simulation","unit_recodings",17,10,"x10",12,TRUE,"x10"
"simulation","unit_recodings",17,11,"x11",5,TRUE,"x11"
"simulation","unit_recodings",17,12,"x12",16,TRUE,"x12"
"simulation","unit_recodings",17,13,"x13",8,TRUE,"x13"
"simulation","unit_recodings",17,14,"x14",10,TRUE,"x14"
"simulation","unit_recodings",17,15,"x15",6,TRUE,"x15"
"simulation","unit_recodings",17,16,"x16",18,TRUE,"x16"
"simulation","unit_recodings",17,17,"x17",3,TRUE,"x17"
"simulation","unit_recodings",17,18,"x18",19,TRUE,"x18"
"simulation","unit_recodings",17,19,"x19",11,TRUE,"x19"
"simulation","unit_recodings",17,20,"x20",15,TRUE,"x20"
"simulation","unit_recodings",17,21,"x02__standardized",13,FALSE,"x02"
"simulation","unit_recodings",17,22,"x05__standardized",7,FALSE,"x05"
"simulation","unit_recodings",17,23,"x06__standardized",9,FALSE,"x06"
"simulation","complements",17,1,"x01",4,TRUE,"x01"
"simulation","complements",17,2,"x02",13,TRUE,"x02"
"simulation","complements",17,3,"x03",14,TRUE,"x03"
"simulation","complements",17,4,"x04",2,TRUE,"x04"
"simulation","complements",17,5,"x05",7,TRUE,"x05"
"simulation","complements",17,6,"x06",9,TRUE,"x06"
"simulation","complements",17,7,"x07",17,TRUE,"x07"
"simulation","complements",17,8,"x08",20,TRUE,"x08"
"simulation","complements",17,9,"x09",1,TRUE,"x09"
"simulation","complements",17,10,"x10",12,TRUE,"x10"
"simulation","complements",17,11,"x11",5,TRUE,"x11"
"simulation","complements",17,12,"x12",16,TRUE,"x12"
"simulation","complements",17,13,"x13",8,TRUE,"x13"
"simulation","complements",17,14,"x14",10,TRUE,"x14"
"simulation","complements",17,15,"x15",6,TRUE,"x15"
"simulation","complements",17,16,"x16",18,TRUE,"x16"
"simulation","complements",17,17,"x17",3,TRUE,"x17"
"simulation","complements",17,18,"x18",19,TRUE,"x18"
"simulation","complements",17,19,"x19",11,TRUE,"x19"
"simulation","complements",17,20,"x20",15,TRUE,"x20"
"simulation","complements",17,21,"x03__complement",14,FALSE,"x03"
"simulation","complements",17,22,"x07__complement",17,FALSE,"x07"
"simulation","complements",17,23,"x09__complement",1,FALSE,"x09"
"simulation","raw_log_rank",17,1,"x01",4,TRUE,"x01"
"simulation","raw_log_rank",17,2,"x02",13,TRUE,"x02"
"simulation","raw_log_rank",17,3,"x03",14,TRUE,"x03"
"simulation","raw_log_rank",17,4,"x04",2,TRUE,"x04"
"simulation","raw_log_rank",17,5,"x05",7,TRUE,"x05"
"simulation","raw_log_rank",17,6,"x06",9,TRUE,"x06"
"simulation","raw_log_rank",17,7,"x07",17,TRUE,"x07"
"simulation","raw_log_rank",17,8,"x08",20,TRUE,"x08"
"simulation","raw_log_rank",17,9,"x09",1,TRUE,"x09"
"simulation","raw_log_rank",17,10,"x10",12,TRUE,"x10"
"simulation","raw_log_rank",17,11,"x11",5,TRUE,"x11"
"simulation","raw_log_rank",17,12,"x12",16,TRUE,"x12"
"simulation","raw_log_rank",17,13,"x13",8,TRUE,"x13"
"simulation","raw_log_rank",17,14,"x14",10,TRUE,"x14"
"simulation","raw_log_rank",17,15,"x15",6,TRUE,"x15"
"simulation","raw_log_rank",17,16,"x16",18,TRUE,"x16"
"simulation","raw_log_rank",17,17,"x17",3,TRUE,"x17"
"simulation","raw_log_rank",17,18,"x18",19,TRUE,"x18"
"simulation","raw_log_rank",17,19,"x19",11,TRUE,"x19"
"simulation","raw_log_rank",17,20,"x20",15,TRUE,"x20"
"simulation","raw_log_rank",17,21,"x01__log",4,FALSE,"x01"
"simulation","raw_log_rank",17,22,"x01__rank",4,FALSE,"x01"
"simulation","raw_log_rank",17,23,"x02__log",13,FALSE,"x02"
"simulation","raw_log_rank",17,24,"x02__rank",13,FALSE,"x02"
"simulation","raw_log_rank",17,25,"x03__log",14,FALSE,"x03"
"simulation","raw_log_rank",17,26,"x03__rank",14,FALSE,"x03"
"simulation","routine_bundle",17,1,"x01",4,TRUE,"x01"
"simulation","routine_bundle",17,2,"x02",13,TRUE,"x02"
"simulation","routine_bundle",17,3,"x03",14,TRUE,"x03"
"simulation","routine_bundle",17,4,"x04",2,TRUE,"x04"
"simulation","routine_bundle",17,5,"x05",7,TRUE,"x05"
"simulation","routine_bundle",17,6,"x06",9,TRUE,"x06"
"simulation","routine_bundle",17,7,"x07",17,TRUE,"x07"
"simulation","routine_bundle",17,8,"x08",20,TRUE,"x08"
"simulation","routine_bundle",17,9,"x09",1,TRUE,"x09"
"simulation","routine_bundle",17,10,"x10",12,TRUE,"x10"
"simulation","routine_bundle",17,11,"x11",5,TRUE,"x11"
"simulation","routine_bundle",17,12,"x12",16,TRUE,"x12"
"simulation","routine_bundle",17,13,"x13",8,TRUE,"x13"
"simulation","routine_bundle",17,14,"x14",10,TRUE,"x14"
"simulation","routine_bundle",17,15,"x15",6,TRUE,"x15"
"simulation","routine_bundle",17,16,"x16",18,TRUE,"x16"
"simulation","routine_bundle",17,17,"x17",3,TRUE,"x17"
"simulation","routine_bundle",17,18,"x18",19,TRUE,"x18"
"simulation","routine_bundle",17,19,"x19",11,TRUE,"x19"
"simulation","routine_bundle",17,20,"x20",15,TRUE,"x20"
"simulation","routine_bundle",17,21,"x01__admin_alias",4,FALSE,"x01"
"simulation","routine_bundle",17,22,"x08__admin_alias",20,FALSE,"x08"
"simulation","routine_bundle",17,23,"x20__admin_alias",15,FALSE,"x20"
"simulation","routine_bundle",17,24,"x02__standardized",13,FALSE,"x02"
"simulation","routine_bundle",17,25,"x05__standardized",7,FALSE,"x05"
"simulation","routine_bundle",17,26,"x06__standardized",9,FALSE,"x06"
"simulation","routine_bundle",17,27,"x03__complement",14,FALSE,"x03"
"simulation","routine_bundle",17,28,"x07__complement",17,FALSE,"x07"
"simulation","routine_bundle",17,29,"x09__complement",1,FALSE,"x09"
"simulation","routine_bundle",17,30,"x01__log",4,FALSE,"x01"
"simulation","routine_bundle",17,31,"x01__rank",4,FALSE,"x01"
"simulation","routine_bundle",17,32,"x02__log",13,FALSE,"x02"
"simulation","routine_bundle",17,33,"x02__rank",13,FALSE,"x02"
"simulation","routine_bundle",17,34,"x03__log",14,FALSE,"x03"
"simulation","routine_bundle",17,35,"x03__rank",14,FALSE,"x03"
"simulation","canonical",18,1,"x01",9,TRUE,"x01"
"simulation","canonical",18,2,"x02",5,TRUE,"x02"
"simulation","canonical",18,3,"x03",16,TRUE,"x03"
"simulation","canonical",18,4,"x04",12,TRUE,"x04"
"simulation","canonical",18,5,"x05",13,TRUE,"x05"
"simulation","canonical",18,6,"x06",15,TRUE,"x06"
"simulation","canonical",18,7,"x07",14,TRUE,"x07"
"simulation","canonical",18,8,"x08",3,TRUE,"x08"
"simulation","canonical",18,9,"x09",8,TRUE,"x09"
"simulation","canonical",18,10,"x10",4,TRUE,"x10"
"simulation","canonical",18,11,"x11",11,TRUE,"x11"
"simulation","canonical",18,12,"x12",19,TRUE,"x12"
"simulation","canonical",18,13,"x13",10,TRUE,"x13"
"simulation","canonical",18,14,"x14",6,TRUE,"x14"
"simulation","canonical",18,15,"x15",18,TRUE,"x15"
"simulation","canonical",18,16,"x16",20,TRUE,"x16"
"simulation","canonical",18,17,"x17",2,TRUE,"x17"
"simulation","canonical",18,18,"x18",17,TRUE,"x18"
"simulation","canonical",18,19,"x19",1,TRUE,"x19"
"simulation","canonical",18,20,"x20",7,TRUE,"x20"
"simulation","administrative_aliases",18,1,"x01",9,TRUE,"x01"
"simulation","administrative_aliases",18,2,"x02",5,TRUE,"x02"
"simulation","administrative_aliases",18,3,"x03",16,TRUE,"x03"
"simulation","administrative_aliases",18,4,"x04",12,TRUE,"x04"
"simulation","administrative_aliases",18,5,"x05",13,TRUE,"x05"
"simulation","administrative_aliases",18,6,"x06",15,TRUE,"x06"
"simulation","administrative_aliases",18,7,"x07",14,TRUE,"x07"
"simulation","administrative_aliases",18,8,"x08",3,TRUE,"x08"
"simulation","administrative_aliases",18,9,"x09",8,TRUE,"x09"
"simulation","administrative_aliases",18,10,"x10",4,TRUE,"x10"
"simulation","administrative_aliases",18,11,"x11",11,TRUE,"x11"
"simulation","administrative_aliases",18,12,"x12",19,TRUE,"x12"
"simulation","administrative_aliases",18,13,"x13",10,TRUE,"x13"
"simulation","administrative_aliases",18,14,"x14",6,TRUE,"x14"
"simulation","administrative_aliases",18,15,"x15",18,TRUE,"x15"
"simulation","administrative_aliases",18,16,"x16",20,TRUE,"x16"
"simulation","administrative_aliases",18,17,"x17",2,TRUE,"x17"
"simulation","administrative_aliases",18,18,"x18",17,TRUE,"x18"
"simulation","administrative_aliases",18,19,"x19",1,TRUE,"x19"
"simulation","administrative_aliases",18,20,"x20",7,TRUE,"x20"
"simulation","administrative_aliases",18,21,"x01__admin_alias",9,FALSE,"x01"
"simulation","administrative_aliases",18,22,"x08__admin_alias",3,FALSE,"x08"
"simulation","administrative_aliases",18,23,"x20__admin_alias",7,FALSE,"x20"
"simulation","unit_recodings",18,1,"x01",9,TRUE,"x01"
"simulation","unit_recodings",18,2,"x02",5,TRUE,"x02"
"simulation","unit_recodings",18,3,"x03",16,TRUE,"x03"
"simulation","unit_recodings",18,4,"x04",12,TRUE,"x04"
"simulation","unit_recodings",18,5,"x05",13,TRUE,"x05"
"simulation","unit_recodings",18,6,"x06",15,TRUE,"x06"
"simulation","unit_recodings",18,7,"x07",14,TRUE,"x07"
"simulation","unit_recodings",18,8,"x08",3,TRUE,"x08"
"simulation","unit_recodings",18,9,"x09",8,TRUE,"x09"
"simulation","unit_recodings",18,10,"x10",4,TRUE,"x10"
"simulation","unit_recodings",18,11,"x11",11,TRUE,"x11"
"simulation","unit_recodings",18,12,"x12",19,TRUE,"x12"
"simulation","unit_recodings",18,13,"x13",10,TRUE,"x13"
"simulation","unit_recodings",18,14,"x14",6,TRUE,"x14"
"simulation","unit_recodings",18,15,"x15",18,TRUE,"x15"
"simulation","unit_recodings",18,16,"x16",20,TRUE,"x16"
"simulation","unit_recodings",18,17,"x17",2,TRUE,"x17"
"simulation","unit_recodings",18,18,"x18",17,TRUE,"x18"
"simulation","unit_recodings",18,19,"x19",1,TRUE,"x19"
"simulation","unit_recodings",18,20,"x20",7,TRUE,"x20"
"simulation","unit_recodings",18,21,"x02__standardized",5,FALSE,"x02"
"simulation","unit_recodings",18,22,"x05__standardized",13,FALSE,"x05"
"simulation","unit_recodings",18,23,"x06__standardized",15,FALSE,"x06"
"simulation","complements",18,1,"x01",9,TRUE,"x01"
"simulation","complements",18,2,"x02",5,TRUE,"x02"
"simulation","complements",18,3,"x03",16,TRUE,"x03"
"simulation","complements",18,4,"x04",12,TRUE,"x04"
"simulation","complements",18,5,"x05",13,TRUE,"x05"
"simulation","complements",18,6,"x06",15,TRUE,"x06"
"simulation","complements",18,7,"x07",14,TRUE,"x07"
"simulation","complements",18,8,"x08",3,TRUE,"x08"
"simulation","complements",18,9,"x09",8,TRUE,"x09"
"simulation","complements",18,10,"x10",4,TRUE,"x10"
"simulation","complements",18,11,"x11",11,TRUE,"x11"
"simulation","complements",18,12,"x12",19,TRUE,"x12"
"simulation","complements",18,13,"x13",10,TRUE,"x13"
"simulation","complements",18,14,"x14",6,TRUE,"x14"
"simulation","complements",18,15,"x15",18,TRUE,"x15"
"simulation","complements",18,16,"x16",20,TRUE,"x16"
"simulation","complements",18,17,"x17",2,TRUE,"x17"
"simulation","complements",18,18,"x18",17,TRUE,"x18"
"simulation","complements",18,19,"x19",1,TRUE,"x19"
"simulation","complements",18,20,"x20",7,TRUE,"x20"
"simulation","complements",18,21,"x03__complement",16,FALSE,"x03"
"simulation","complements",18,22,"x07__complement",14,FALSE,"x07"
"simulation","complements",18,23,"x09__complement",8,FALSE,"x09"
"simulation","raw_log_rank",18,1,"x01",9,TRUE,"x01"
"simulation","raw_log_rank",18,2,"x02",5,TRUE,"x02"
"simulation","raw_log_rank",18,3,"x03",16,TRUE,"x03"
"simulation","raw_log_rank",18,4,"x04",12,TRUE,"x04"
"simulation","raw_log_rank",18,5,"x05",13,TRUE,"x05"
"simulation","raw_log_rank",18,6,"x06",15,TRUE,"x06"
"simulation","raw_log_rank",18,7,"x07",14,TRUE,"x07"
"simulation","raw_log_rank",18,8,"x08",3,TRUE,"x08"
"simulation","raw_log_rank",18,9,"x09",8,TRUE,"x09"
"simulation","raw_log_rank",18,10,"x10",4,TRUE,"x10"
"simulation","raw_log_rank",18,11,"x11",11,TRUE,"x11"
"simulation","raw_log_rank",18,12,"x12",19,TRUE,"x12"
"simulation","raw_log_rank",18,13,"x13",10,TRUE,"x13"
"simulation","raw_log_rank",18,14,"x14",6,TRUE,"x14"
"simulation","raw_log_rank",18,15,"x15",18,TRUE,"x15"
"simulation","raw_log_rank",18,16,"x16",20,TRUE,"x16"
"simulation","raw_log_rank",18,17,"x17",2,TRUE,"x17"
"simulation","raw_log_rank",18,18,"x18",17,TRUE,"x18"
"simulation","raw_log_rank",18,19,"x19",1,TRUE,"x19"
"simulation","raw_log_rank",18,20,"x20",7,TRUE,"x20"
"simulation","raw_log_rank",18,21,"x01__log",9,FALSE,"x01"
"simulation","raw_log_rank",18,22,"x01__rank",9,FALSE,"x01"
"simulation","raw_log_rank",18,23,"x02__log",5,FALSE,"x02"
"simulation","raw_log_rank",18,24,"x02__rank",5,FALSE,"x02"
"simulation","raw_log_rank",18,25,"x03__log",16,FALSE,"x03"
"simulation","raw_log_rank",18,26,"x03__rank",16,FALSE,"x03"
"simulation","routine_bundle",18,1,"x01",9,TRUE,"x01"
